,backers_count,category,pledged,state,blurb_length,goal_in_usd,campaign_duration,sub_category
458,13,art,680.0,1,5.0,600.0,60,installations
459,181,art,5759.0,1,7.0,800.0,30,illustration
460,48,art,3603.0,1,11.0,1400.0,30,illustration
461,5,art,76.0,0,21.0,1300.0,34,digital art
462,3,art,21.0,0,22.0,4724.39,30,digital art
463,10,art,522.0,0,21.0,6000.0,36,digital art
464,30,art,863.0,1,15.0,700.0,30,illustration
465,23,art,495.0,1,9.0,300.0,15,digital art
466,84,art,2846.0,1,17.0,700.0,14,illustration
467,3,art,8.0,0,22.0,250.0,54,conceptual art
468,403,art,26733.0,1,7.0,25000.0,30,illustration
469,18,art,2705.0,0,20.0,19140.0,35,painting
470,3,art,471.0,0,29.0,8000.0,20,digital art
471,24,art,3355.0,1,22.0,3000.0,30,mixed media
472,38,"art"",""position"":1,""color"":16760235,""urls"":{""web"":{""discover"":""http:",1700.0,1,12.0,300.0,30,
473,157,art,244210.0,1,20.0,11594.47,45,mixed media
474,7,art,100.0,1,9.0,138.17,30,illustration
475,49,art,1192.0,1,15.0,440.76,50,illustration
476,192,"art"",""position"":1,""color"":16760235,""urls"":{""web"":{""discover"":""http:",10621.0,1,11.0,9000.0,18,
477,2,art,155.0,0,24.0,10588.87,30,painting
478,67,art,6282.0,1,21.0,5000.0,32,installations
479,26,art,1565.0,1,21.0,920.85,30,mixed media
480,112,art,2501.0,1,14.0,446.72,21,illustration
481,31,art,871.0,0,16.0,4000.0,10,installations
482,56,art,2500.0,1,20.0,2100.0,15,conceptual art
483,4,art,125.0,0,15.0,3000.0,30,mixed media
484,12,art,4536.17,1,17.0,398.08,60,illustration
485,43,"art"",""position"":1,""color"":16760235,""urls"":{""web"":{""discover"":""http:",1839.0,1,7.0,350.0,25,
486,1,art,50.0,0,19.0,7828.24,21,painting
487,0,art,0.0,0,25.0,600.0,30,painting
488,4,art,545.0,1,23.0,425.0,9,digital art
489,13,art,1349.0,1,19.0,665.83,30,painting
490,544,art,41632.0,1,14.0,25000.0,30,illustration
491,4,art,56.0,0,26.0,1000.0,30,digital art
492,27,art,1354.0,1,14.0,66.87,14,digital art
493,121,"art"",""position"":1,""color"":16760235,""urls"":{""web"":{""discover"":""http:",16264.0,1,5.0,425.61,14,
494,35,art,1410.0,0,25.0,7000.0,38,mixed media
495,49,art,509.0,1,15.0,500.0,29,digital art
496,23,art,1176.0,0,19.0,5396.06,25,painting
497,30,art,1995.0,1,21.0,1500.0,35,mixed media
498,10,art,800.0,0,22.0,5000.0,30,conceptual art
499,42,art,1896.0,1,12.0,400.0,30,illustration
500,5,art,197.0,0,17.0,500.0,25,digital art
501,76,art,1076.0,1,12.0,527.8,25,illustration
502,26,art,811.29,1,7.0,564.73,21,illustration
503,53,art,3365.0,1,10.0,400.0,15,mixed media
504,8,art,291.0,1,17.0,128.17,30,illustration
505,90,art,4511.0,1,8.0,400.0,46,mixed media
506,251,art,11471.0,1,18.0,2673.99,30,illustration
507,28,art,531.0,1,17.0,400.0,17,illustration
508,3,art,26.0,0,24.0,1200.0,20,digital art
509,8,"art"",""position"":1,""color"":16760235,""urls"":{""web"":{""discover"":""http:",2375.0,1,11.0,400.8,30,
510,117,art,5795.0,1,7.0,729.21,30,illustration
511,3,art,27.0,0,23.0,5000.0,49,mixed media
512,54,art,1788.0,1,16.0,1200.0,21,mixed media
513,4,art,66.29,1,23.0,38.61,30,digital art
514,115,art,3247.0,1,6.0,650.0,30,illustration
515,98,art,4380.0,1,18.0,4000.0,31,mixed media
516,6,art,180.0,1,22.0,30.0,7,digital art
517,2,art,20.0,0,21.0,17721.7,60,digital art
518,98,art,230309.0,1,7.0,455.84,60,conceptual art
519,54,"art"",""position"":1,""color"":16760235,""urls"":{""web"":{""discover"":""http:",2027.0,1,8.0,450.0,25,
520,1,art,5.0,0,13.0,112930.55,45,conceptual art
521,315,art,15666.0,1,23.0,3500.0,60,digital art
522,5,art,54.0,0,19.0,3562.31,15,mixed media
523,3,art,5.0,0,23.0,1000000.0,30,installations
524,384,art,11208.0,1,15.0,400.0,24,illustration
525,42,art,1686.0,1,19.0,10.0,12,illustration
526,8,art,312.0,0,24.0,1400.0,28,mixed media
527,6,art,455.0,0,13.0,1504.93,45,digital art
528,0,art,0.0,0,24.0,1000.0,31,digital art
529,437,art,24270.4,1,17.0,20000.0,30,conceptual art
530,4,art,56.0,0,11.0,245.7,30,digital art
531,24,art,501.0,1,11.0,425.0,21,illustration
532,20,"art"",""position"":1,""color"":16760235,""urls"":{""web"":{""discover"":""http:",643.0,1,24.0,375.0,16,
533,10,art,640.0,0,24.0,5000.0,34,painting
534,5,art,126.0,0,19.0,28750.64,56,mixed media
535,18,art,1786.0,1,21.0,1000.0,28,conceptual art
536,3,art,24.0,0,21.0,500.0,60,digital art
537,1,art,1.0,0,20.0,3500.0,60,digital art
538,80,art,12211.0,1,20.0,1000.0,30,illustration
539,3,art,668.0,0,24.0,2100.0,22,conceptual art
540,25,art,501.0,1,21.0,475.0,30,conceptual art
541,14,art,591.0,1,20.0,500.0,15,digital art
542,42,art,2360.0,1,21.0,2000.0,28,installations
543,164,art,7136.0,1,7.0,5000.0,40,illustration
544,30,"art"",""position"":1,""color"":16760235,""urls"":{""web"":{""discover"":""http:",1484.0,1,15.0,1000.0,13,
545,37,art,860.0,1,13.0,478.94,30,illustration
546,37,art,790.0,1,8.0,450.0,30,mixed media
547,115,art,5784.0,1,15.0,5200.0,33,digital art
548,11,art,361.0,1,9.0,423.45,30,illustration
549,12,art,1329.0,1,21.0,1385.09,10,mixed media
550,11,art,274.0,1,17.0,347.95,20,digital art
551,3,art,84.0,0,13.0,12368.0,30,installations
552,44,art,5133.0,1,20.0,5000.0,29,installations
553,56,art,8972.0,1,15.0,6655.45,45,ceramics
554,43,art,4150.0,1,17.0,3500.0,19,installations
555,16,art,1752.0,0,15.0,110000.0,40,digital art
556,23,art,1595.0,1,24.0,1200.0,32,digital art
557,47,art,1718.0,1,8.0,1700.0,30,mixed media
558,2,art,6.0,0,22.0,956.59,30,digital art
559,9,art,231.0,0,13.0,6349.37,40,installations
560,0,art,0.0,0,22.0,3035.72,20,painting
561,903,art,85722.32,1,18.0,14634.06,27,illustration
562,2,art,150.0,0,16.0,4000.0,30,digital art
563,23,art,2402.0,1,20.0,2803.27,28,mixed media
564,1745,art,907743.88,1,11.0,10754.52,20,conceptual art
565,37,art,3673.01,1,21.0,3300.0,30,mixed media
566,39,art,5183.0,1,18.0,4500.0,33,installations
567,573,"art"",""position"":1,""color"":16760235,""urls"":{""web"":{""discover"":""http:",37083.0,1,14.0,5500.0,30,
568,0,art,0.0,0,20.0,6379.87,32,installations
569,5,art,22.0,0,29.0,3000.0,40,digital art
570,37,art,1342.0,1,12.0,686.57,30,illustration
571,225,art,6788.38,1,22.0,3000.0,30,mixed media
572,10,art,1525.0,1,24.0,1500.0,30,mixed media
573,6,art,311.0,1,7.0,100.0,30,digital art
574,9,art,256.0,1,18.0,200.0,15,digital art
575,49,art,3087.0,1,22.0,3000.0,30,conceptual art
576,1,art,1.0,0,23.0,5500.0,30,ceramics
577,31,"art"",""position"":1,""color"":16760235,""urls"":{""web"":{""discover"":""http:",1102.0,1,18.0,517.8,31,
578,3,art,29.0,0,9.0,280.0,25,digital art
579,1,art,1.0,0,27.0,6457.19,33,digital art
580,6,art,177.29,0,22.0,13796.92,36,digital art
581,42,art,6580.0,0,19.0,26000.0,30,ceramics
582,43,art,2250.0,1,17.0,500.0,30,illustration
583,45,art,1021.0,1,24.0,482.64,16,mixed media
584,47,art,3350.0,1,7.0,650.0,19,illustration
585,44,art,4118.0,0,23.0,10000.0,30,digital art
586,4,art,60.0,0,21.0,350.0,30,digital art
587,28,art,2420.0,1,7.0,1700.0,21,conceptual art
588,9,art,144.0,0,17.0,379.23,30,digital art
589,1,art,1.0,0,14.0,19000.0,30,conceptual art
590,5,art,505.0,1,19.0,500.0,24,digital art
591,53,art,3655.0,1,18.0,1500.0,15,installations
592,4,art,130.0,0,15.0,449.16,30,painting
593,131,art,5879.0,1,11.0,3317.66,30,illustration
594,46,art,985.0,1,11.0,30.43,6,illustration
595,57,art,1661.42,1,7.0,250.0,14,mixed media
596,22,art,510.0,1,16.0,500.0,30,mixed media
597,40,art,1257.29,1,4.0,826.76,12,illustration
598,9,art,766.32,0,26.0,1615.17,60,digital art
599,2,art,70.0,0,22.0,1359.76,30,digital art
600,0,art,0.0,0,22.0,1000.0,24,mixed media
601,150,art,6072.32,1,9.0,237.68,16,illustration
602,78,"art"",""position"":1,""color"":16760235,""urls"":{""web"":{""discover"":""http:",1620.0,1,12.0,1943.92,30,
603,101,art,1565.0,1,14.0,589.83,28,illustration
604,7,art,973.0,0,19.0,3000.0,30,conceptual art
605,26,art,707.0,1,16.0,500.0,8,illustration
606,4,art,32.0,0,14.0,150.0,34,digital art
607,15,art,1454.0,0,20.0,5000.0,60,mixed media
608,1,art,175.0,0,11.0,3850.03,60,painting
609,82,art,959.0,1,11.0,177.0,30,digital art
610,51,art,1937.0,1,21.0,460.0,28,illustration
611,0,art,0.0,0,20.0,7024.87,21,conceptual art
612,40,art,1347.29,1,18.0,607.92,30,illustration
613,375,art,28537.0,1,17.0,21000.0,30,illustration
614,2,art,300.0,0,25.0,8000.0,45,conceptual art
615,39,art,1883.0,1,23.0,257.59,28,illustration
616,2,art,6.0,0,20.0,6500.0,30,painting
617,113,art,4109.0,1,6.0,500.0,12,illustration
618,252,art,8923.5,1,13.0,641.75,18,illustration
619,233,art,35083.0,1,17.0,30000.0,30,ceramics
620,83,art,3092.0,0,24.0,20000.0,30,digital art
621,12,art,340.0,0,16.0,2000.0,32,painting
622,75,art,3283.0,1,5.0,662.2,23,illustration
623,9,art,605.0,0,21.0,1500.0,30,painting
624,79,art,10571.0,1,17.0,10000.0,46,digital art
625,0,art,0.0,0,24.0,20000.0,30,conceptual art
626,25,art,462.0,1,13.0,400.0,30,illustration
627,2,art,2.0,0,20.0,108843.92,33,digital art
628,1,art,1.0,0,26.0,2000.0,45,mixed media
629,2,art,50.0,0,22.0,2000.0,30,mixed media
630,68,art,3096.0,0,20.0,6000.0,30,digital art
631,2,art,635.0,0,21.0,18731.25,30,ceramics
632,25,art,501.0,1,20.0,300.0,30,digital art
633,96,art,3460.32,1,9.0,292.51,14,illustration
634,32,art,605.0,1,5.0,110.1,24,illustration
635,4,art,23.0,0,4.0,450.0,30,digital art
636,3,art,74.0,0,18.0,9999.0,30,installations
637,215,art,8670.5,1,3.0,597.81,30,illustration
638,16,art,2550.29,1,18.0,458.93,30,illustration
639,40,art,1147.0,1,24.0,1000.0,47,conceptual art
640,64,art,1418.0,1,21.0,1033.28,60,mixed media
641,5,art,285.0,0,21.0,450.0,30,mixed media
642,68,art,4122.0,1,4.0,1425.0,30,illustration
643,197,art,7291.0,1,15.0,348.12,29,illustration
644,33,art,745.0,1,12.0,600.0,57,illustration
645,51,art,2503.0,1,7.0,2200.0,30,illustration
646,1,art,10.0,0,22.0,2499.0,30,conceptual art
647,14,art,507.29,1,4.0,213.36,28,illustration
648,9,art,166.0,0,25.0,1500.0,30,digital art
649,295,art,20153.0,1,8.0,3500.0,60,digital art
650,504,art,123885.0,1,9.0,100000.0,49,installations
651,10,art,920.0,0,14.0,15000.0,30,digital art
652,0,art,0.0,0,25.0,1000.0,22,conceptual art
653,6,art,83.0,0,21.0,28196.18,40,conceptual art
654,37,art,600.0,1,20.0,806.14,30,ceramics
655,23,art,3001.0,1,8.0,3000.0,30,illustration
656,2,art,11.0,0,18.0,100.0,8,digital art
657,0,art,0.0,0,16.0,10000.0,30,digital art
658,1,art,1.0,0,22.0,38300.0,25,conceptual art
659,448,art,31905.5,1,18.0,25871.01,28,illustration
660,27,art,4034.0,1,20.0,4000.0,26,conceptual art
661,17,art,570.29,1,13.0,391.38,20,illustration
662,69,"art"",""position"":1,""color"":16760235,""urls"":{""web"":{""discover"":""http:",3503.0,1,17.0,4188.9,19,
663,10,art,226.0,0,20.0,4607.2,30,mixed media
664,10,art,687.0,0,17.0,20000.0,30,conceptual art
665,8,art,76.0,0,8.0,234.34,30,digital art
666,2,art,116.0,0,22.0,13578.79,60,digital art
667,55,art,3725.0,1,24.0,3500.0,30,ceramics
668,66,art,5085.0,1,20.0,5000.0,30,mixed media
669,1,art,5.0,0,19.0,1869.77,30,conceptual art
670,3,art,19.0,0,24.0,6614.26,60,mixed media
671,83,art,3875.0,1,17.0,2047.38,30,illustration
672,28,"art"",""position"":1,""color"":16760235,""urls"":{""web"":{""discover"":""http:",286355.0,1,18.0,2589.82,30,
673,75,"art"",""position"":1,""color"":16760235,""urls"":{""web"":{""discover"":""http:",4142.0,1,12.0,3400.0,29,
674,28,art,625.0,1,23.0,242.51,13,digital art
675,30,art,430.0,1,19.0,286.77,15,illustration
676,119,art,9613.0,1,15.0,292.8,22,illustration
677,7,art,355.0,0,17.0,2000.0,33,conceptual art
678,1,art,25.0,0,23.0,10000.0,60,installations
679,6,art,258.0,0,25.0,1000.0,36,digital art
680,56,art,1059.0,1,7.0,648.16,24,illustration
681,81,art,2846.0,1,11.0,935.0,15,illustration
682,2,art,251.0,1,14.0,250.0,25,illustration
683,91,art,5361.32,1,8.0,2206.38,25,illustration
684,32,art,1068.0,1,14.0,1283.4,25,illustration
685,3,art,116.0,0,16.0,500.0,45,digital art
686,57,art,2440.11,0,17.0,3000.0,30,conceptual art
687,12,art,1132.0,0,16.0,20977.78,34,digital art
688,3,art,130.0,0,21.0,1000.0,53,mixed media
689,2,art,70.0,0,23.0,1100.0,34,conceptual art
690,75,art,3423.0,1,18.0,3985.49,30,painting
691,21,"art"",""position"":1,""color"":16760235,""urls"":{""web"":{""discover"":""http:",190.0,1,7.0,1.0,7,
692,42,art,2405.0,1,20.0,1500.0,36,performance art
693,26,art,547.0,1,11.0,360.0,50,illustration
694,57,art,1695.0,1,12.0,400.0,30,illustration
695,61,art,9000.0,1,18.0,9000.0,32,mixed media
696,101,art,10128.23,1,23.0,9999.0,30,mixed media
697,132,art,12901.0,1,21.0,9644.99,30,digital art
698,20,art,808.0,1,20.0,500.0,31,illustration
699,1,art,1.0,0,24.0,500.0,35,painting
700,0,art,0.0,0,24.0,20000.0,30,mixed media
701,0,fashion,0.0,0,19.0,50000.0,30,childrenswear
702,0,fashion,0.0,0,10.0,500.0,25,jewelry
703,29,film & video,1730.0,0,18.0,19000.0,30,animation
704,45,fashion,2780.0,1,13.0,1179.5,30,jewelry
705,106,film & video,2060.0,1,21.0,302.55,14,documentary
706,28,film & video,3152.0,1,20.0,3000.0,15,documentary
707,1,film & video,1.0,0,21.0,100000.0,30,drama
708,50,film & video,1496.0,1,26.0,500.0,30,comedy
709,10,film & video,306.0,0,17.0,6500.0,60,comedy
710,1,fashion,10.0,0,19.0,500.0,30,jewelry
711,1,film & video,30.0,0,26.0,10000.0,29,drama
712,1,film & video,1.0,0,23.0,2000.0,30,drama
713,13,fashion,351.0,0,22.0,1000.0,15,ready-to-wear
714,2,film & video,175.0,0,23.0,3500.0,25,action
715,17,film & video,971.0,0,21.0,2500.0,60,animation
716,201,film & video,50113.0,1,20.0,50000.0,40,documentary
717,0,fashion,0.0,0,18.0,79354.37,53,ready-to-wear
718,6,fashion,797.0,0,23.0,35000.0,35,jewelry
719,40,film & video,4110.0,0,22.0,150000.0,44,animation
720,67,fashion,5074.0,1,23.0,3900.0,32,pet fashion
721,62,fashion,8150.42,1,12.0,3239.13,30,ready-to-wear
722,2,fashion,675.0,0,14.0,2750.79,30,jewelry
723,3,film & video,80.0,0,19.0,7878.62,30,horror
724,59,film & video,2479.69,1,20.0,2100.0,30,animation
725,20,fashion,643.0,1,7.0,550.0,30,apparel
726,6,film & video,236.0,0,19.0,2000.0,60,drama
727,24,film & video,2948.0,1,12.0,1600.0,34,thrillers
728,22,film & video,1013.5,1,12.0,850.0,30,animation
729,72,film & video,11871.0,1,18.0,11725.0,30,documentary
730,56,film & video,4331.0,1,19.0,4000.0,31,comedy
731,226,film & video,54075.29,1,23.0,35674.71,43,narrative film
732,60,fashion,5083.0,1,23.0,2400.0,30,jewelry
733,13,film & video,33000.8,1,17.0,1714.13,60,shorts
734,0,film & video,0.0,0,23.0,5000.0,30,experimental
735,59,fashion,7465.0,1,22.0,4000.0,39,apparel
736,3,fashion,2628.8,0,7.0,1840.08,35,jewelry
737,266,film & video,50091.0,1,17.0,40000.0,30,documentary
738,2,fashion,20.0,0,7.0,4515.75,19,couture
739,4,film & video,1508.0,1,11.0,1500.0,60,thrillers
740,100,film & video,18443.0,0,24.0,50000.0,30,comedy
741,23,film & video,1412.0,1,13.0,1200.0,16,comedy
742,13,film & video,214.0,1,23.0,328.28,16,animation
743,39,film & video,2021.0,1,15.0,2090.7,25,documentary
744,2,film & video,6.0,0,22.0,20000.0,45,action
745,3,fashion,31.0,0,14.0,286.29,30,jewelry
746,37,film & video,2271.0,0,14.0,6504.8,30,fantasy
747,46,film & video,2996.0,0,21.0,30000.0,30,comedy
748,3,fashion,51.0,0,27.0,2000.0,60,jewelry
749,97,film & video,13547.0,1,24.0,9999.0,30,comedy
750,0,film & video,0.0,0,24.0,101000.0,32,action
751,3,film & video,5.32,0,21.0,219.0,30,drama
752,6,film & video,166.0,0,25.0,5000.0,30,animation
753,0,fashion,0.0,0,17.0,77777.0,30,couture
754,5,fashion,243.0,0,22.0,15188.99,30,footwear
755,33,film & video,15001.0,1,19.0,20414.77,40,drama
756,0,fashion,0.0,0,26.0,3000.0,33,jewelry
757,14,fashion,2391.0,0,20.0,30000.0,35,ready-to-wear
758,96,fashion,6501.0,1,24.0,4000.0,35,apparel
759,3,film & video,25.0,0,11.0,50000.0,30,action
760,11,film & video,4001.0,1,12.0,4000.0,25,romance
761,857,film & video,458200.71,1,20.0,26583.45,32,movie theaters
762,27,film & video,1918.0,1,24.0,1000.0,30,animation
763,0,film & video,0.0,0,22.0,7500.0,30,animation
764,0,film & video,0.0,0,23.0,300.0,7,horror
765,154,fashion,16134.0,1,23.0,7700.0,31,footwear
766,1,film & video,1.0,0,12.0,58544.99,30,horror
767,178,film & video,19275.0,1,18.0,8000.0,30,documentary
768,84,film & video,71953.11,0,22.0,224880.81,30,horror
769,2,film & video,51.0,0,18.0,50000.0,30,drama
770,23,fashion,2321.0,1,22.0,2274.1,29,footwear
771,1,film & video,1.0,0,18.0,130.81,30,comedy
772,1,film & video,25.0,0,16.0,25000.0,45,family
773,3,fashion,99.32,0,8.0,216.38,14,jewelry
774,507,film & video,73400.0,1,21.0,72500.0,30,drama
775,11,fashion,818.0,0,24.0,10000.0,30,childrenswear
776,253,film & video,14550.0,1,24.0,12000.0,30,animation
777,11,film & video,3035.0,1,22.0,3000.0,30,drama
778,27,film & video,3075.0,0,15.0,20000.0,30,horror
779,76,film & video,3491.0,1,23.0,2200.0,40,animation
780,55,film & video,3430.0,1,23.0,3000.0,16,drama
781,109,fashion,22362.0,1,11.0,20000.0,30,ready-to-wear
782,3,fashion,344.0,0,22.0,6807.42,30,jewelry
783,2,film & video,157.0,0,1.0,1034.83,9,festivals
784,40,film & video,2510.0,1,7.0,2811.25,30,comedy
785,1,film & video,1.0,0,18.0,92840.66,50,animation
786,1,fashion,190.0,0,12.0,9334.78,42,jewelry
787,24,film & video,553.0,1,17.0,796.12,30,family
788,2,film & video,2.0,0,20.0,5000.0,40,horror
789,25,film & video,510.0,1,19.0,478.26,60,science fiction
790,204,film & video,23936.0,0,9.0,50000.0,31,animation
791,0,fashion,0.0,0,18.0,10000.0,30,jewelry
792,18,film & video,1970.0,1,22.0,1050.19,21,drama
793,2,film & video,26.0,0,24.0,3000.0,60,comedy
794,236,fashion,39266.0,1,16.0,25000.0,30,jewelry
795,0,film & video,0.0,0,10.0,3000.0,60,comedy
796,1,film & video,1.0,0,24.0,5000.0,30,comedy
797,377,film & video,25004.5,1,11.0,25000.0,30,documentary
798,6,film & video,48.0,0,20.0,105000.0,60,experimental
799,75,film & video,8885.0,1,25.0,8000.0,31,festivals
800,36,fashion,1906.0,1,23.0,1750.0,32,apparel
801,4,film & video,15.0,1,8.0,9.0,30,experimental
802,15,fashion,804.0,1,14.0,800.0,46,apparel
803,7,film & video,601.0,1,27.0,783.3,26,drama
804,1,fashion,1.0,0,25.0,15000.0,30,footwear
805,952,fashion,47320.0,1,22.0,10000.0,14,apparel
806,1,film & video,150.0,0,19.0,21100.7,60,drama
807,18,film & video,1886.0,1,23.0,1274.6,30,fantasy
808,0,fashion,0.0,0,20.0,500000.0,46,couture
809,1,fashion,1.0,0,17.0,15000.0,5,jewelry
810,14,film & video,512.0,0,19.0,27500.0,32,horror
811,6,fashion,696.0,0,20.0,11639.0,30,footwear
812,91,film & video,6597.0,1,11.0,6232.51,30,festivals
813,58,film & video,8775.0,1,20.0,5000.0,30,documentary
814,0,film & video,0.0,0,25.0,120000.0,30,experimental
815,41,film & video,6250.0,1,22.0,6200.0,61,animation
816,30,film & video,14945.0,0,18.0,298000.0,60,animation
817,10,fashion,101.11,1,8.0,100.0,14,childrenswear
818,1,fashion,1.0,0,22.0,5000.0,14,childrenswear
819,0,fashion,0.0,0,23.0,11440.47,29,footwear
820,115,fashion,4348.0,1,23.0,500.0,16,apparel
821,9122,film & video,963376.53,1,17.0,100000.0,45,animation
822,27,film & video,2931.0,1,11.0,2000.0,60,shorts
823,87,film & video,40930.0,1,20.0,2070.59,35,animation
824,53,fashion,1952.29,1,11.0,304.12,16,jewelry
825,16,film & video,595.0,1,26.0,500.0,30,documentary
826,28,film & video,500.0,1,25.0,783.92,15,drama
827,0,film & video,0.0,0,22.0,55000.0,30,drama
828,125,film & video,70512.0,1,27.0,1655.07,30,documentary
829,1,fashion,1.0,0,21.0,17454.63,20,childrenswear
830,14,film & video,597.0,0,22.0,30000.0,35,comedy
831,63,fashion,15759.0,0,6.0,29804.43,60,ready-to-wear
832,60,fashion,20000.0,1,9.0,20000.0,31,apparel
833,3,film & video,120.0,0,15.0,65000.0,30,horror
834,314,film & video,22758.5,1,21.0,18000.0,30,shorts
835,2,film & video,26.0,0,27.0,1000.0,50,drama
836,160,film & video,20067.0,1,25.0,15000.0,30,experimental
837,4114,"film & video"",""position"":7,""color"":16734574,""urls"":{""web"":{""discover"":""http:",462923.0,1,24.0,5000.0,56,
838,292,film & video,34794.0,1,15.0,25000.0,30,documentary
839,2,fashion,101.0,0,22.0,50000.0,41,jewelry
840,528,film & video,6202100.0,1,17.0,46207.3,60,documentary
841,29,fashion,1580.0,0,15.0,8860.34,30,childrenswear
842,4,film & video,52.0,0,20.0,700000.0,33,horror
843,14,film & video,307.0,0,18.0,10000.0,50,animation
844,1,film & video,15.0,0,19.0,5000.0,30,animation
845,121,film & video,10633.0,1,25.0,10000.0,30,drama
846,137,film & video,10567.0,0,5.0,72909.04,55,horror
847,6,fashion,415.0,0,19.0,10000.0,30,jewelry
848,66,film & video,5691.0,0,19.0,11000.0,30,festivals
849,117,film & video,17933.0,1,17.0,15000.0,30,documentary
850,89,film & video,10930.0,1,6.0,13705.26,30,documentary
851,86,film & video,10187.0,1,19.0,8309.68,30,documentary
852,72,fashion,5920.0,1,22.0,5844.5,30,jewelry
853,747,film & video,32132.83,1,21.0,30000.0,14,comedy
854,21,fashion,5320.0,0,16.0,8005.99,30,footwear
855,2,fashion,21.29,0,7.0,4012.57,30,jewelry
856,54,fashion,13798.92,1,12.0,12000.0,60,apparel
857,2,fashion,105.0,0,18.0,20000.0,30,pet fashion
858,7,film & video,205.0,0,17.0,10000.0,30,animation
859,118,film & video,7010.0,1,27.0,5000.0,30,comedy
860,18,film & video,1045.0,1,16.0,1000.0,30,comedy
861,2,film & video,60.0,0,22.0,50000.0,60,fantasy
862,194,film & video,26400.0,1,19.0,15500.0,26,documentary
863,10,film & video,201.0,0,18.0,2000.0,29,horror
864,48,film & video,5330.0,1,13.0,3834.7,30,documentary
865,10,fashion,1244.0,0,3.0,6164.07,30,footwear
866,1,film & video,40.0,0,21.0,10000.0,30,family
867,7,fashion,515.0,0,18.0,7810.46,40,ready-to-wear
868,468,film & video,64763.0,1,19.0,60000.0,30,documentary
869,21,film & video,550.0,1,27.0,500.0,40,animation
